bib_id	sequence	mrcfield	dz	rawfield
8797600	X31	700	http://id.loc.gov/authorities/names/no2001059914	=700  1\$aGoh, Pei Siong Daniel,$eeditor.$0http://id.loc.gov/authorities/names/no2001059914$0http://viaf.org/viaf/51341981
8797600	X31	700	http://viaf.org/viaf/51341981	=700  1\$aGoh, Pei Siong Daniel,$eeditor.$0http://id.loc.gov/authorities/names/no2001059914$0http://viaf.org/viaf/51341981
8797600	X32	700	http://id.loc.gov/authorities/names/no2014080350	=700  12$aWang, Chih-Ming,$d1975- .$tDreams of colliding worlds.$0http://id.loc.gov/authorities/names/no2014080350$0http://viaf.org/viaf/309838536
8797600	X32	700	http://viaf.org/viaf/309838536	=700  12$aWang, Chih-Ming,$d1975- .$tDreams of colliding worlds.$0http://id.loc.gov/authorities/names/no2014080350$0http://viaf.org/viaf/309838536
8799742	X10	100	http://id.loc.gov/authorities/names/n98932862	=100  1\$aTan, Khee Giap,$eauthor.$0http://id.loc.gov/authorities/names/n98932862$0http://viaf.org/viaf/75640644
8799742	X10	100	http://viaf.org/viaf/75640644	=100  1\$aTan, Khee Giap,$eauthor.$0http://id.loc.gov/authorities/names/n98932862$0http://viaf.org/viaf/75640644
8799742	X22	700	http://id.loc.gov/authorities/names/no2013010793	=700  1\$aAmri, Mulya,$eauthor.$0http://id.loc.gov/authorities/names/no2013010793$0http://viaf.org/viaf/296524049
8799742	X22	700	http://viaf.org/viaf/296524049	=700  1\$aAmri, Mulya,$eauthor.$0http://id.loc.gov/authorities/names/no2013010793$0http://viaf.org/viaf/296524049
8799742	X23	700	http://id.loc.gov/authorities/names/nr90008678	=700  1\$aLow, Linda,$eauthor.$0http://id.loc.gov/authorities/names/nr90008678$0http://viaf.org/viaf/62420468
8799742	X23	700	http://viaf.org/viaf/62420468	=700  1\$aLow, Linda,$eauthor.$0http://id.loc.gov/authorities/names/nr90008678$0http://viaf.org/viaf/62420468
8799742	X24	700	http://id.loc.gov/authorities/names/n98930126	=700  1\$aTan, Kong Yam,$eauthor.$0http://id.loc.gov/authorities/names/n98930126$0http://viaf.org/viaf/14096070
8799742	X24	700	http://viaf.org/viaf/14096070	=700  1\$aTan, Kong Yam,$eauthor.$0http://id.loc.gov/authorities/names/n98930126$0http://viaf.org/viaf/14096070
8806487	X22	650	http://id.loc.gov/authorities/subjects/sh2008119765	=650  \0$aEnvironmental policy$zAsia.$0http://id.loc.gov/authorities/subjects/sh2008119765
8806487	X23	650	http://id.worldcat.org/fast/fst00913250	=650  \7$aEnvironmental policy.$2fast$0http://id.worldcat.org/fast/fst00913250
8806487	X24	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8806487	X24	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8806487	X25	650	http://d-nb.info/gnd/4066527-6	=650  \7$aWirtschaftswachstum.$0http://d-nb.info/gnd/4066527-6$2gnd
8806487	X26	650	http://d-nb.info/gnd/4326464-5	=650  \7$aNachhaltigkeit.$0http://d-nb.info/gnd/4326464-5$2gnd
8806487	X27	650	http://d-nb.info/gnd/4078523-3	=650  \7$aUmweltpolitik.$0http://d-nb.info/gnd/4078523-3$2gnd
8806487	X28	651	http://d-nb.info/gnd/4003217-6	=651  \7$aAsien.$0http://d-nb.info/gnd/4003217-6$2gnd
8806487	X29	700	http://id.loc.gov/authorities/names/nb99185475	=700  1\$aHuang, Jing,$d1956-$eeditor.$0http://id.loc.gov/authorities/names/nb99185475$0http://viaf.org/viaf/48728588
8806487	X29	700	http://viaf.org/viaf/48728588	=700  1\$aHuang, Jing,$d1956-$eeditor.$0http://id.loc.gov/authorities/names/nb99185475$0http://viaf.org/viaf/48728588
8806487	X30	700	http://id.loc.gov/authorities/names/no94012237	=700  1\$aGupta, Shreekant,$eeditor.$0http://id.loc.gov/authorities/names/no94012237$0http://viaf.org/viaf/56187425
8806487	X30	700	http://viaf.org/viaf/56187425	=700  1\$aGupta, Shreekant,$eeditor.$0http://id.loc.gov/authorities/names/no94012237$0http://viaf.org/viaf/56187425
8812270	X36	650	http://id.worldcat.org/fast/fst00805278	=650  \7$aAliens.$2fast$0http://id.worldcat.org/fast/fst00805278
8812270	X37	650	http://id.worldcat.org/fast/fst00908690	=650  \7$aEmigration and immigration.$2fast$0http://id.worldcat.org/fast/fst00908690
8812270	X38	650	http://id.worldcat.org/fast/fst01729099	=650  \7$aForeign workers.$2fast$0http://id.worldcat.org/fast/fst01729099
8812270	X39	650	http://id.worldcat.org/fast/fst00967712	=650  \7$aImmigrants.$2fast$0http://id.worldcat.org/fast/fst00967712
8812270	X40	650	http://id.worldcat.org/fast/fst01028836	=650  \7$aMulticulturalism.$2fast$0http://id.worldcat.org/fast/fst01028836
8812270	X41	650	http://id.worldcat.org/fast/fst01122550	=650  \7$aSocial integration.$2fast$0http://id.worldcat.org/fast/fst01122550
8812270	X42	651	http://id.worldcat.org/fast/fst01205288	=651  \7$aSingapore.$2fast$0http://id.worldcat.org/fast/fst01205288$0http://id.loc.gov/authorities/names/n79059023
8812270	X42	651	http://id.loc.gov/authorities/names/n79059023	=651  \7$aSingapore.$2fast$0http://id.worldcat.org/fast/fst01205288$0http://id.loc.gov/authorities/names/n79059023
8812270	X43	700	http://id.loc.gov/authorities/names/n78025256	=700  1\$aYap, Mui Teng,$eeditor.$0http://id.loc.gov/authorities/names/n78025256$0http://viaf.org/viaf/275166923
8812270	X43	700	http://viaf.org/viaf/275166923	=700  1\$aYap, Mui Teng,$eeditor.$0http://id.loc.gov/authorities/names/n78025256$0http://viaf.org/viaf/275166923
8812270	X44	700	http://id.loc.gov/authorities/names/n00902833	=700  1\$aKoh, Gillian,$eeditor.$0http://id.loc.gov/authorities/names/n00902833$0http://viaf.org/viaf/40613123
8812270	X44	700	http://viaf.org/viaf/40613123	=700  1\$aKoh, Gillian,$eeditor.$0http://id.loc.gov/authorities/names/n00902833$0http://viaf.org/viaf/40613123
8812270	X45	700	http://id.loc.gov/authorities/names/n2011203441	=700  1\$aSoon, Debbie,$eeditor.$0http://id.loc.gov/authorities/names/n2011203441$0http://viaf.org/viaf/281416376
8812270	X45	700	http://viaf.org/viaf/281416376	=700  1\$aSoon, Debbie,$eeditor.$0http://id.loc.gov/authorities/names/n2011203441$0http://viaf.org/viaf/281416376
8812270	X46	700	http://viaf.org/viaf/275166923	=700  12$aYap, Mui Teng.$tImmigration and integration in Singapore.$iContains (work):$0http://viaf.org/viaf/275166923
8812339	X25	100	http://id.loc.gov/authorities/names/nb99188886	=100  1\$aJakobsen, Michael$c(Economist),$eauthor.$0http://id.loc.gov/authorities/names/nb99188886$0http://viaf.org/viaf/12905763
8812339	X25	100	http://viaf.org/viaf/12905763	=100  1\$aJakobsen, Michael$c(Economist),$eauthor.$0http://id.loc.gov/authorities/names/nb99188886$0http://viaf.org/viaf/12905763
8812339	X40	651	http://id.loc.gov/authorities/subjects/sh2008115802	=651  \0$aMalaysia$xEthnic relations.$0http://id.loc.gov/authorities/subjects/sh2008115802
8812339	X41	650	http://id.worldcat.org/fast/fst00857174	=650  \7$aChinese$xCommerce.$2fast$0http://id.worldcat.org/fast/fst00857174
8812339	X42	650	http://id.worldcat.org/fast/fst00857177	=650  \7$aChinese$xEconomic conditions.$2fast$0http://id.worldcat.org/fast/fst00857177
8812339	X43	650	http://id.worldcat.org/fast/fst00880016	=650  \7$aCorporations, Chinese.$2fast$0http://id.worldcat.org/fast/fst00880016
8812339	X44	650	http://id.worldcat.org/fast/fst00912787	=650  \7$aEntrepreneurship.$2fast$0http://id.worldcat.org/fast/fst00912787
8812339	X45	650	http://id.worldcat.org/fast/fst00916005	=650  \7$aEthnic relations.$2fast$0http://id.worldcat.org/fast/fst00916005
8812339	X46	651	http://id.worldcat.org/fast/fst01204590	=651  \7$aMalaysia.$2fast$0http://id.worldcat.org/fast/fst01204590$0http://id.loc.gov/authorities/subjects/sh85080109
8812339	X46	651	http://id.loc.gov/authorities/subjects/sh85080109	=651  \7$aMalaysia.$2fast$0http://id.worldcat.org/fast/fst01204590$0http://id.loc.gov/authorities/subjects/sh85080109
8812339	X48	650	http://d-nb.info/gnd/4009946-5	=650  \7$aChinesen.$0http://d-nb.info/gnd/4009946-5$2gnd
8812339	X49	650	http://d-nb.info/gnd/7588126-3	=650  \7$aEntrepreneurship.$0http://d-nb.info/gnd/7588126-3$2gnd
8812339	X50	651	http://d-nb.info/gnd/4037203-0	=651  \7$aMalaysia.$0http://d-nb.info/gnd/4037203-0$2gnd$0http://id.loc.gov/authorities/subjects/sh85080109
8812339	X50	651	http://id.loc.gov/authorities/subjects/sh85080109	=651  \7$aMalaysia.$0http://d-nb.info/gnd/4037203-0$2gnd$0http://id.loc.gov/authorities/subjects/sh85080109
8817461	X29	650	http://id.worldcat.org/fast/fst01069410	=650  \7$aPolitical parties.$2fast$0http://id.worldcat.org/fast/fst01069410
8817461	X30	650	http://id.worldcat.org/fast/fst01069781	=650  \7$aPolitical science.$2fast$0http://id.worldcat.org/fast/fst01069781
8817461	X31	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8817461	X31	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8817461	X32	650	http://d-nb.info/gnd/4075906-4	=650  \7$aParteiensystem.$0http://d-nb.info/gnd/4075906-4$2gnd
8817461	X33	651	http://d-nb.info/gnd/4003217-6	=651  \7$aAsien.$0http://d-nb.info/gnd/4003217-6$2gnd
8817461	X34	700	http://id.loc.gov/authorities/names/n2008035659	=700  1\$aHicken, Allen,$d1969-$eeditor.$0http://id.loc.gov/authorities/names/n2008035659$0http://viaf.org/viaf/46233111
8817461	X34	700	http://viaf.org/viaf/46233111	=700  1\$aHicken, Allen,$d1969-$eeditor.$0http://id.loc.gov/authorities/names/n2008035659$0http://viaf.org/viaf/46233111
8817461	X35	700	http://id.loc.gov/authorities/names/no2003106518	=700  1\$aKuhonta, Erik Martinez,$d1973-$eeditor.$0http://id.loc.gov/authorities/names/no2003106518$0http://viaf.org/viaf/53847500
8817461	X35	700	http://viaf.org/viaf/53847500	=700  1\$aKuhonta, Erik Martinez,$d1973-$eeditor.$0http://id.loc.gov/authorities/names/no2003106518$0http://viaf.org/viaf/53847500
8817461	X36	700	http://viaf.org/viaf/55976639	=700  12$iContainer of (work):$aWeiss, Meredith L.$q(Meredith Leigh),$d1972-$tAntidemocratic potential of party system institutionalization.$0http://viaf.org/viaf/55976639
8817470	X41	650	http://id.worldcat.org/fast/fst00800308	=650  \7$aAging$xGovernment policy.$2fast$0http://id.worldcat.org/fast/fst00800308
8817470	X42	650	http://id.worldcat.org/fast/fst00800348	=650  \7$aAging$xSocial aspects.$2fast$0http://id.worldcat.org/fast/fst00800348
8817470	X43	651	http://id.worldcat.org/fast/fst01243628	=651  \7$aEast Asia.$2fast$0http://id.worldcat.org/fast/fst01243628$0http://id.loc.gov/authorities/subjects/sh85040525
8817470	X43	651	http://id.loc.gov/authorities/subjects/sh85040525	=651  \7$aEast Asia.$2fast$0http://id.worldcat.org/fast/fst01243628$0http://id.loc.gov/authorities/subjects/sh85040525
8817470	X44	650	http://d-nb.info/gnd/4001446-0	=650  \7$aAlter.$0http://d-nb.info/gnd/4001446-0$2gnd
8817470	X45	650	http://d-nb.info/gnd/4068596-2	=650  \7$aAltern.$0http://d-nb.info/gnd/4068596-2$2gnd
8817470	X46	651	http://d-nb.info/gnd/4003217-6	=651  \7$aAsien.$0http://d-nb.info/gnd/4003217-6$2gnd
8817470	X47	700	http://id.loc.gov/authorities/names/n79062116	=700  1\$aWalker, Alan,$d1949-$eeditor.$0http://id.loc.gov/authorities/names/n79062116$0http://viaf.org/viaf/155716
8817470	X47	700	http://viaf.org/viaf/155716	=700  1\$aWalker, Alan,$d1949-$eeditor.$0http://id.loc.gov/authorities/names/n79062116$0http://viaf.org/viaf/155716
8817470	X48	700	http://id.loc.gov/authorities/names/n2001102130	=700  1\$aAspalter, Christian,$eeditor.$0http://id.loc.gov/authorities/names/n2001102130$0http://viaf.org/viaf/67347052
8817470	X48	700	http://viaf.org/viaf/67347052	=700  1\$aAspalter, Christian,$eeditor.$0http://id.loc.gov/authorities/names/n2001102130$0http://viaf.org/viaf/67347052
8817470	X49	700	http://id.loc.gov/authorities/names/no2014082647	=700  12$aWalker, Alan,$d1949- .$tConcept of active ageing.$0http://id.loc.gov/authorities/names/no2014082647$0http://viaf.org/viaf/155716
8817470	X49	700	http://viaf.org/viaf/155716	=700  12$aWalker, Alan,$d1949- .$tConcept of active ageing.$0http://id.loc.gov/authorities/names/no2014082647$0http://viaf.org/viaf/155716
8817470	X50	830	http://id.loc.gov/authorities/names/no2011074737	=830  \0$aRoutledge studies in social welfare in Asia.$0http://id.loc.gov/authorities/names/no2011074737
8821906	X18	100	http://id.loc.gov/authorities/names/n78045455	=100  1\$aWhite, Lynn T.,$cIII,$d1941-$0http://id.loc.gov/authorities/names/n78045455$0http://viaf.org/viaf/68974056
8821906	X18	100	http://viaf.org/viaf/68974056	=100  1\$aWhite, Lynn T.,$cIII,$d1941-$0http://id.loc.gov/authorities/names/n78045455$0http://viaf.org/viaf/68974056
8821906	X30	651	http://id.loc.gov/authorities/subjects/sh85100801	=651  \0$aPhilippines$xPolitics and government$y1946-$0http://id.loc.gov/authorities/subjects/sh85100801
8821906	X31	650	http://id.loc.gov/authorities/subjects/sh2009123160	=650  \0$aDemocracy$zPhilippines.$0http://id.loc.gov/authorities/subjects/sh2009123160
8821906	X33	650	http://id.worldcat.org/fast/fst00890077	=650  \7$aDemocracy.$2fast$0http://id.worldcat.org/fast/fst00890077
8821906	X34	650	http://id.worldcat.org/fast/fst01069781	=650  \7$aPolitical science.$2fast$0http://id.worldcat.org/fast/fst01069781
8821906	X35	651	http://id.worldcat.org/fast/fst01205261	=651  \7$aPhilippines.$2fast$0http://id.worldcat.org/fast/fst01205261$0http://id.loc.gov/authorities/names/n79058386
8821906	X35	651	http://id.loc.gov/authorities/names/n79058386	=651  \7$aPhilippines.$2fast$0http://id.worldcat.org/fast/fst01205261$0http://id.loc.gov/authorities/names/n79058386
8821906	X36	650	http://d-nb.info/gnd/4046514-7	=650  \7$aPolitik.$0http://d-nb.info/gnd/4046514-7$2gnd
8821906	X37	650	http://d-nb.info/gnd/4046584-6	=650  \7$aPolitisches System.$0http://d-nb.info/gnd/4046584-6$2gnd
8821906	X38	651	http://d-nb.info/gnd/4045771-0	=651  \7$aPhilippinen.$0http://d-nb.info/gnd/4045771-0$2gnd
8822025	X30	650	http://id.loc.gov/authorities/subjects/sh2007101780	=650  \0$aBalance of payments$zUnited States.$0http://id.loc.gov/authorities/subjects/sh2007101780
8822025	X33	650	http://id.loc.gov/authorities/subjects/sh2007101782	=650  \0$aBalance of trade$zUnited States.$0http://id.loc.gov/authorities/subjects/sh2007101782
8822025	X34	651	http://id.loc.gov/authorities/subjects/sh2008116486	=651  \0$aPacific Area$xEconomic policy.$0http://id.loc.gov/authorities/subjects/sh2008116486
8822025	X35	651	http://id.loc.gov/authorities/subjects/sh2007100830	=651  \0$aAsia$xEconomic policy.$0http://id.loc.gov/authorities/subjects/sh2007100830
8822025	X37	650	http://id.worldcat.org/fast/fst00825672	=650  \7$aBalance of payments.$2fast$0http://id.worldcat.org/fast/fst00825672
8822025	X38	650	http://id.worldcat.org/fast/fst00825688	=650  \7$aBalance of trade.$2fast$0http://id.worldcat.org/fast/fst00825688
8822025	X39	650	http://id.worldcat.org/fast/fst00902025	=650  \7$aEconomic policy.$2fast$0http://id.worldcat.org/fast/fst00902025
8822025	X40	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8822025	X40	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8822025	X41	651	http://id.worldcat.org/fast/fst01243504	=651  \7$aPacific Area.$2fast$0http://id.worldcat.org/fast/fst01243504$0http://id.loc.gov/authorities/subjects/sh85096445
8822025	X41	651	http://id.loc.gov/authorities/subjects/sh85096445	=651  \7$aPacific Area.$2fast$0http://id.worldcat.org/fast/fst01243504$0http://id.loc.gov/authorities/subjects/sh85096445
8822025	X42	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States.$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
8822025	X42	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States.$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
8822025	X44	700	http://id.loc.gov/authorities/names/n80138186	=700  1\$aBosworth, Barry,$d1942-$eeditor.$0http://id.loc.gov/authorities/names/n80138186$0http://viaf.org/viaf/108244531
8822025	X44	700	http://viaf.org/viaf/108244531	=700  1\$aBosworth, Barry,$d1942-$eeditor.$0http://id.loc.gov/authorities/names/n80138186$0http://viaf.org/viaf/108244531
8822025	X45	700	http://id.loc.gov/authorities/names/n87868462	=700  1\$aKawai, Masahiro,$d1947-$eeditor.$0http://id.loc.gov/authorities/names/n87868462$0http://viaf.org/viaf/108670062
8822025	X45	700	http://viaf.org/viaf/108670062	=700  1\$aKawai, Masahiro,$d1947-$eeditor.$0http://id.loc.gov/authorities/names/n87868462$0http://viaf.org/viaf/108670062
8822025	X46	710	http://id.loc.gov/authorities/names/nr99009515	=710  2\$aAsian Development Bank Institute,$epublisher.$0http://id.loc.gov/authorities/names/nr99009515$0http://viaf.org/viaf/135648461
8822025	X46	710	http://viaf.org/viaf/135648461	=710  2\$aAsian Development Bank Institute,$epublisher.$0http://id.loc.gov/authorities/names/nr99009515$0http://viaf.org/viaf/135648461
8822025	X47	710	http://id.loc.gov/authorities/names/n81067841	=710  2\$aBrookings Institution,$epublisher.$0http://id.loc.gov/authorities/names/n81067841$0http://viaf.org/viaf/143076482
8822025	X47	710	http://viaf.org/viaf/143076482	=710  2\$aBrookings Institution,$epublisher.$0http://id.loc.gov/authorities/names/n81067841$0http://viaf.org/viaf/143076482
8822067	X20	100	http://id.loc.gov/authorities/names/n2003049107	=100  1\$aWilson, Tony,$d1947-$eauthor.$0http://id.loc.gov/authorities/names/n2003049107$0http://viaf.org/viaf/224893271
8822067	X20	100	http://viaf.org/viaf/224893271	=100  1\$aWilson, Tony,$d1947-$eauthor.$0http://id.loc.gov/authorities/names/n2003049107$0http://viaf.org/viaf/224893271
8822067	X35	650	http://id.worldcat.org/fast/fst00876238	=650  \7$aConsumer behavior.$2fast$0http://id.worldcat.org/fast/fst00876238
8822067	X36	650	http://id.worldcat.org/fast/fst01010246	=650  \7$aMarketing$xSocial aspects.$2fast$0http://id.worldcat.org/fast/fst01010246
8822067	X37	650	http://id.worldcat.org/fast/fst01011303	=650  \7$aMass media$xSocial aspects.$2fast$0http://id.worldcat.org/fast/fst01011303
8822067	X38	650	http://id.worldcat.org/fast/fst01741098	=650  \7$aSocial media.$2fast$0http://id.worldcat.org/fast/fst01741098
8822067	X39	651	http://id.worldcat.org/fast/fst01204590	=651  \7$aMalaysia.$2fast$0http://id.worldcat.org/fast/fst01204590$0http://id.loc.gov/authorities/subjects/sh85080109
8822067	X39	651	http://id.loc.gov/authorities/subjects/sh85080109	=651  \7$aMalaysia.$2fast$0http://id.worldcat.org/fast/fst01204590$0http://id.loc.gov/authorities/subjects/sh85080109
8822067	X40	650	http://d-nb.info/gnd/4120719-1	=650  \7$aMedienkonsum.$0http://d-nb.info/gnd/4120719-1$2gnd
8822067	X41	651	http://d-nb.info/gnd/4037203-0	=651  \7$aMalaysia.$0http://d-nb.info/gnd/4037203-0$2gnd$0http://id.loc.gov/authorities/subjects/sh85080109
8822067	X41	651	http://id.loc.gov/authorities/subjects/sh85080109	=651  \7$aMalaysia.$0http://d-nb.info/gnd/4037203-0$2gnd$0http://id.loc.gov/authorities/subjects/sh85080109
8823069	X16	100	http://id.loc.gov/authorities/names/n79050859	=100  1\$aKatz, Harry C.$q(Harry Charles),$d1951-$eauthor.$0http://id.loc.gov/authorities/names/n79050859$0http://viaf.org/viaf/186002
8823069	X16	100	http://viaf.org/viaf/186002	=100  1\$aKatz, Harry C.$q(Harry Charles),$d1951-$eauthor.$0http://id.loc.gov/authorities/names/n79050859$0http://viaf.org/viaf/186002
8823069	X26	650	http://id.loc.gov/authorities/subjects/sh93006697	=650  \0$aComparative industrial relations.$0http://id.loc.gov/authorities/subjects/sh93006697
8823069	X27	650	http://id.loc.gov/authorities/subjects/sh2012000571	=650  \0$aLabor and globalization.$0http://id.loc.gov/authorities/subjects/sh2012000571
8823069	X28	650	http://id.worldcat.org/fast/fst00871349	=650  \7$aComparative industrial relations.$2fast$0http://id.worldcat.org/fast/fst00871349
8823069	X29	650	http://id.worldcat.org/fast/fst00971609	=650  \7$aIndustrial relations.$2fast$0http://id.worldcat.org/fast/fst00971609
8823069	X30	650	http://id.worldcat.org/fast/fst01894303	=650  \7$aLabor and globalization.$2fast$0http://id.worldcat.org/fast/fst01894303
8823069	X31	651	http://id.worldcat.org/fast/fst01242969	=651  \7$aDeveloping countries.$2fast$0http://id.worldcat.org/fast/fst01242969$0http://id.loc.gov/authorities/subjects/sh85037341
8823069	X31	651	http://id.loc.gov/authorities/subjects/sh85037341	=651  \7$aDeveloping countries.$2fast$0http://id.worldcat.org/fast/fst01242969$0http://id.loc.gov/authorities/subjects/sh85037341
8823069	X32	700	http://id.loc.gov/authorities/names/n79086412	=700  1\$aKochan, Thomas A.,$eauthor.$0http://id.loc.gov/authorities/names/n79086412$0http://viaf.org/viaf/34548526
8823069	X32	700	http://viaf.org/viaf/34548526	=700  1\$aKochan, Thomas A.,$eauthor.$0http://id.loc.gov/authorities/names/n79086412$0http://viaf.org/viaf/34548526
8823069	X33	700	http://id.loc.gov/authorities/names/nr00004597	=700  1\$aColvin, Alexander James,$eauthor.$0http://id.loc.gov/authorities/names/nr00004597$0http://viaf.org/viaf/61380873
8823069	X33	700	http://viaf.org/viaf/61380873	=700  1\$aColvin, Alexander James,$eauthor.$0http://id.loc.gov/authorities/names/nr00004597$0http://viaf.org/viaf/61380873
8827470	X18	100	http://id.loc.gov/authorities/names/n2004036228	=100  1\$aGoh, Geok Yian,$eauthor.$0http://id.loc.gov/authorities/names/n2004036228$0http://viaf.org/viaf/290381735
8827470	X18	100	http://viaf.org/viaf/290381735	=100  1\$aGoh, Geok Yian,$eauthor.$0http://id.loc.gov/authorities/names/n2004036228$0http://viaf.org/viaf/290381735
8827470	X29	600	http://id.loc.gov/authorities/names/n78023078	=600  00$aAnawrahta,$cKing of Burma,$dactive 1044-1077.$0http://id.loc.gov/authorities/names/n78023078$0http://viaf.org/viaf/40627137
8827470	X29	600	http://viaf.org/viaf/40627137	=600  00$aAnawrahta,$cKing of Burma,$dactive 1044-1077.$0http://id.loc.gov/authorities/names/n78023078$0http://viaf.org/viaf/40627137
8827562	X30	650	http://id.worldcat.org/fast/fst01148602	=650  \7$aTextile crafts.$2fast$0http://id.worldcat.org/fast/fst01148602
8827562	X31	650	http://id.worldcat.org/fast/fst01148636	=650  \7$aTextile fabrics.$2fast$0http://id.worldcat.org/fast/fst01148636
8827562	X32	650	http://id.worldcat.org/fast/fst01173194	=650  \7$aWeavers.$2fast$0http://id.worldcat.org/fast/fst01173194
8827562	X33	651	http://id.worldcat.org/fast/fst01240155	=651  \7$aAsia$zTimor Island.$2fast$0http://id.worldcat.org/fast/fst01240155
8827562	X34	650	http://d-nb.info/gnd/4059615-1	=650  \7$aTextilien.$0http://d-nb.info/gnd/4059615-1$2gnd
8827562	X35	650	http://d-nb.info/gnd/4059624-2	=650  \7$aTextilkunst.$0http://d-nb.info/gnd/4059624-2$2gnd
8827562	X36	650	http://d-nb.info/gnd/4064881-3	=650  \7$aWeben.$0http://d-nb.info/gnd/4064881-3$2gnd
8827562	X37	650	http://d-nb.info/gnd/4064896-5	=650  \7$aWeber.$0http://d-nb.info/gnd/4064896-5$2gnd
8827562	X38	651	http://d-nb.info/gnd/4060188-2	=651  \7$aTimor.$0http://d-nb.info/gnd/4060188-2$2gnd
8827562	X40	700	http://id.loc.gov/authorities/names/nr95010673	=700  1\$aHamilton, Roy W.,$eeditor.$0http://id.loc.gov/authorities/names/nr95010673$0http://viaf.org/viaf/66356927
8827562	X40	700	http://viaf.org/viaf/66356927	=700  1\$aHamilton, Roy W.,$eeditor.$0http://id.loc.gov/authorities/names/nr95010673$0http://viaf.org/viaf/66356927
8827562	X41	700	http://id.loc.gov/authorities/names/n2012208340	=700  1\$aBarrkman, Joanna.,$eeditor.$0http://id.loc.gov/authorities/names/n2012208340$0http://viaf.org/viaf/284709323
8827562	X41	700	http://viaf.org/viaf/284709323	=700  1\$aBarrkman, Joanna.,$eeditor.$0http://id.loc.gov/authorities/names/n2012208340$0http://viaf.org/viaf/284709323
8827562	X42	700	http://id.loc.gov/authorities/names/no2014081511	=700  12$aHamilton, Roy W.$tCulture, history, and weaving in Timor.$0http://id.loc.gov/authorities/names/no2014081511$0http://viaf.org/viaf/66356927
8827562	X42	700	http://viaf.org/viaf/66356927	=700  12$aHamilton, Roy W.$tCulture, history, and weaving in Timor.$0http://id.loc.gov/authorities/names/no2014081511$0http://viaf.org/viaf/66356927
8839359	X21	100	http://id.loc.gov/authorities/names/n2001058295	=100  1\$aRustow, Marina,$eauthor.$0http://id.loc.gov/authorities/names/n2001058295$0http://viaf.org/viaf/26411254
8839359	X21	100	http://viaf.org/viaf/26411254	=100  1\$aRustow, Marina,$eauthor.$0http://id.loc.gov/authorities/names/n2001058295$0http://viaf.org/viaf/26411254
8839359	X21	100	http://id.loc.gov/authorities/names/n2001058295	=100  1\$aRustow, Marina,$eauthor.$0http://id.loc.gov/authorities/names/n2001058295$0http://viaf.org/viaf/26411254
8839359	X21	100	http://viaf.org/viaf/26411254	=100  1\$aRustow, Marina,$eauthor.$0http://id.loc.gov/authorities/names/n2001058295$0http://viaf.org/viaf/26411254
8839359	X33	648	http://id.worldcat.org/fast/1846231	=648  \7$aTo 1500$2fast$0http://id.worldcat.org/fast/1846231
8839359	X33	648	http://id.worldcat.org/fast/1846231	=648  \7$aTo 1500$2fast$0http://id.worldcat.org/fast/1846231
8839359	X39	650	http://id.worldcat.org/fast/fst01730501	=650  \7$aJewish heresies.$2fast$0http://id.worldcat.org/fast/fst01730501
8839359	X39	650	http://id.worldcat.org/fast/fst01730501	=650  \7$aJewish heresies.$2fast$0http://id.worldcat.org/fast/fst01730501
8839359	X40	650	http://id.worldcat.org/fast/fst00983135	=650  \7$aJews.$2fast$0http://id.worldcat.org/fast/fst00983135
8839359	X40	650	http://id.worldcat.org/fast/fst00983135	=650  \7$aJews.$2fast$0http://id.worldcat.org/fast/fst00983135
8839359	X41	650	http://id.worldcat.org/fast/fst00986199	=650  \7$aKaraites.$2fast$0http://id.worldcat.org/fast/fst00986199
8839359	X41	650	http://id.worldcat.org/fast/fst00986199	=650  \7$aKaraites.$2fast$0http://id.worldcat.org/fast/fst00986199
8839359	X42	651	http://id.loc.gov/authorities/subjects/sh85041291	=651  \0$aEgypt$xHistory$y640-1250.$0http://id.loc.gov/authorities/subjects/sh85041291
